id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2022-1491828,2022-09-23,2,Vente,220000.00,11,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BI0435,,,,,,,,,,,,,0,2,Appartement,48.00,2,S,sols,,,384.00,7.0044250,47.5089280,000BI
2022-1491828,2022-09-23,2,Vente,220000.00,11,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BI0435,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,384.00,7.0044250,47.5089280,000BI
2022-1491828,2022-09-23,2,Vente,220000.00,11,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BI0435,,,,,,,,,,,,,0,2,Appartement,48.00,2,S,sols,,,384.00,7.0044250,47.5089280,000BI
2022-1491828,2022-09-23,2,Vente,220000.00,11,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BI0435,,,,,,,,,,,,,0,2,Appartement,47.00,2,S,sols,,,384.00,7.0044250,47.5089280,000BI
2022-1491828,2022-09-23,2,Vente,220000.00,11,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BI0435,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,384.00,7.0044250,47.5089280,000BI
2022-1491828,2022-09-23,2,Vente,220000.00,11,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BI0435,,,,,,,,,,,,,0,2,Appartement,43.00,2,S,sols,,,384.00,7.0044250,47.5089280,000BI
2022-1491829,2022-09-13,1,Vente,85000.00,12,B,"PL DE GAULLE",0150,90200,90052,Giromagny,90,,,90052000AH0433,,,3,67.65,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8280290,47.7415710,000AH
2022-1491829,2022-09-13,1,Vente,85000.00,12,B,"PL DE GAULLE",0150,90200,90052,Giromagny,90,,,90052000AH0433,,,3,67.65,,,,,,,,,1,2,Appartement,55.00,3,,,,,,6.8280290,47.7415710,000AH
2022-1491830,2022-09-29,1,Vente,65000.00,,,"EZ CORNAY",B022,90110,90091,Saint-Germain-le-Châtelet,90,,,900910000A0692,,,,,,,,,,,,,0,,,,,T,terres,,,2000.00,6.9560000,47.6967450,0000A
2022-1491831,2022-09-16,1,Vente,257800.00,5,B,"RUE ALFRED LALLEMAND",0005,90300,90093,Sermamagny,90,,,900930000C0638,,,,,,,,,,,,,0,,,,,S,sols,,,309.00,6.8161420,47.6824250,0000C
2022-1491831,2022-09-16,1,Vente,257800.00,5,,"RUE ALFRED LALLEMAND",0005,90300,90093,Sermamagny,90,,,900930000C0640,,,,,,,,,,,,,0,1,Maison,117.00,4,VE,vergers,,,269.00,6.8161140,47.6823630,0000C
2022-1491831,2022-09-16,1,Vente,257800.00,5,,"RUE ALFRED LALLEMAND",0005,90300,90093,Sermamagny,90,,,900930000C0640,,,,,,,,,,,,,0,1,Maison,117.00,4,S,sols,,,500.00,6.8161140,47.6823630,0000C
2022-1491832,2022-09-28,1,Vente,55000.00,2,,"RUE DES FOUGERETS",0183,90200,90052,Giromagny,90,,,90052000AK0145,,,301,47.08,317,,,,,,,,2,4,"Local industriel. commercial ou assimilé",48.00,0,,,,,,6.8280950,47.7341540,000AK
2022-1491833,2022-09-27,1,Vente,223033.20,,,"SUR BOIL",B084,90120,90072,Morvillars,90,,,90072000ZA0115,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,10933.00,6.9340060,47.5542130,000ZA
2022-1491834,2022-09-30,1,Vente,127000.00,13,,"RUE GUILLAUME TELL",1960,90000,90010,Belfort,90,,,90010000AI0310,,,19,,3,79.95,,,,,,,2,3,Dépendance,,0,,,,,,6.8523160,47.6465970,000AI
2022-1491834,2022-09-30,1,Vente,127000.00,13,,"RUE GUILLAUME TELL",1960,90000,90010,Belfort,90,,,90010000AI0310,,,19,,3,79.95,,,,,,,2,3,Dépendance,,0,,,,,,6.8523160,47.6465970,000AI
2022-1491834,2022-09-30,1,Vente,127000.00,13,,"RUE GUILLAUME TELL",1960,90000,90010,Belfort,90,,,90010000AI0310,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8523160,47.6465970,000AI
2022-1491834,2022-09-30,1,Vente,127000.00,13,,"RUE GUILLAUME TELL",1960,90000,90010,Belfort,90,,,90010000AI0310,,,19,,3,79.95,,,,,,,2,2,Appartement,80.00,3,,,,,,6.8523160,47.6465970,000AI
2022-1491835,2022-09-12,1,Vente,42400.00,26,,"RUE DU QUATORZE JUILLET",3280,90000,90010,Belfort,90,,,90010000AH0056,,,1,,14,35.62,,,,,,,2,2,Appartement,40.00,2,,,,,,6.8505660,47.6487870,000AH
2022-1491835,2022-09-12,1,Vente,42400.00,26,,"RUE DU QUATORZE JUILLET",3280,90000,90010,Belfort,90,,,90010000AH0056,,,1,,14,35.62,,,,,,,2,3,Dépendance,,0,,,,,,6.8505660,47.6487870,000AH
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,2,Appartement,40.00,2,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,2,Appartement,38.00,1,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,2,Appartement,75.00,3,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491836,2022-09-30,1,Vente,157000.00,57,,"RUE SAINT PIERRE",0460,90200,90052,Giromagny,90,,,90052000AE0009,,,,,,,,,,,,,0,2,Appartement,82.00,4,S,sols,,,725.00,6.8284280,47.7425260,000AE
2022-1491837,2022-09-08,1,Vente,52000.00,5,,"RUE DES MARAICHERS",2621,90000,90010,Belfort,90,,,90010000AD0417,,,47,47.67,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8522990,47.6545650,000AD
2022-1491837,2022-09-08,1,Vente,52000.00,5,,"RUE DES MARAICHERS",2621,90000,90010,Belfort,90,,,90010000AD0417,,,47,47.67,,,,,,,,,1,2,Appartement,47.00,2,,,,,,6.8522990,47.6545650,000AD
2022-1491837,2022-09-08,1,Vente,52000.00,5,,"RUE DES MARAICHERS",2621,90000,90010,Belfort,90,,,90010000AD0417,,,192,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8522990,47.6545650,000AD
2022-1491838,2022-09-30,1,Vente,41700.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,255,57.91,260,,85,,,,,,3,3,Dépendance,,0,,,,,,6.8393540,47.6324630,000BS
2022-1491838,2022-09-30,1,Vente,41700.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,255,57.91,260,,85,,,,,,3,2,Appartement,58.00,3,,,,,,6.8393540,47.6324630,000BS
2022-1491838,2022-09-30,1,Vente,41700.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,255,57.91,260,,85,,,,,,3,3,Dépendance,,0,,,,,,6.8393540,47.6324630,000BS
2022-1491839,2022-09-23,1,Vente,273800.00,2,,"LE NID DE BICHE",B022,90300,90103,Vétrigne,90,,,90103000AC0061,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,776.00,6.8994120,47.6683690,000AC
2022-1491839,2022-09-23,1,Vente,273800.00,2,,"LE NID DE BICHE",B022,90300,90103,Vétrigne,90,,,90103000AC0061,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,776.00,6.8994120,47.6683690,000AC
2022-1491839,2022-09-23,1,Vente,273800.00,2,,"LE NID DE BICHE",B022,90300,90103,Vétrigne,90,,,90103000AC0061,,,,,,,,,,,,,0,1,Maison,129.00,4,S,sols,,,776.00,6.8994120,47.6683690,000AC
2022-1491839,2022-09-23,1,Vente,273800.00,2,,"LE NID DE BICHE",B022,90300,90103,Vétrigne,90,,,90103000AC0061,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,776.00,6.8994120,47.6683690,000AC
2022-1491840,2022-09-30,1,Vente,194500.00,1,,"RUE DES CHARMILLES",0071,90400,90032,Danjoutin,90,,,90032000BI0246,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8549340,47.6151240,000BI
2022-1491840,2022-09-30,1,Vente,194500.00,1,,"RUE DES CHARMILLES",0071,90400,90032,Danjoutin,90,,,90032000BI0246,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8549340,47.6151240,000BI
2022-1491840,2022-09-30,1,Vente,194500.00,1,,"RUE DES CHARMILLES",0071,90400,90032,Danjoutin,90,,,90032000BI0246,,,15,87.83,,,,,,,,,1,2,Appartement,87.00,4,,,,,,6.8549340,47.6151240,000BI
2022-1491841,2022-09-30,1,Vente,75000.00,14,,"RUE ALBERT THOMAS",0130,90000,90010,Belfort,90,,,90010000AD0195,,,2,,5,77.80,,,,,,,2,3,Dépendance,,0,,,,,,6.8518090,47.6521260,000AD
2022-1491841,2022-09-30,1,Vente,75000.00,14,,"RUE ALBERT THOMAS",0130,90000,90010,Belfort,90,,,90010000AD0195,,,2,,5,77.80,,,,,,,2,2,Appartement,76.00,4,,,,,,6.8518090,47.6521260,000AD
2022-1491841,2022-09-30,1,Vente,75000.00,51,,"RUE CROIX DU TILLEUL",1010,90000,90010,Belfort,90,,,90010000AD0200,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8518860,47.6522730,000AD
2022-1491842,2022-09-08,1,Vente,225600.00,,,VILLAGE,B055,90200,90052,Giromagny,90,,,90052000AP0035,,,,,,,,,,,,,0,,,,,AG,"terrains d'agrément",,,495.00,6.8189490,47.7432210,000AP
2022-1491842,2022-09-08,1,Vente,225600.00,1,,"RUE DU QUARTIER MUTIN",0410,90200,90052,Giromagny,90,,,90052000AP0036,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,490.00,6.8187920,47.7434060,000AP
2022-1491842,2022-09-08,1,Vente,225600.00,1,,"RUE DU QUARTIER MUTIN",0410,90200,90052,Giromagny,90,,,90052000AP0036,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,490.00,6.8187920,47.7434060,000AP
2022-1491842,2022-09-08,1,Vente,225600.00,1,,"RUE DU QUARTIER MUTIN",0410,90200,90052,Giromagny,90,,,90052000AP0036,,,,,,,,,,,,,0,1,Maison,90.00,5,S,sols,,,490.00,6.8187920,47.7434060,000AP
2022-1491842,2022-09-08,1,Vente,225600.00,,,VILLAGE,B055,90200,90052,Giromagny,90,,,90052000AP0038,,,,,,,,,,,,,0,,,,,BF,"futaies feuillues",,,1087.00,6.8185290,47.7434400,000AP
2022-1491842,2022-09-08,1,Vente,225600.00,,,"L ANNUELLE",B001,90200,90052,Giromagny,90,,,90052000AR0093,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,5290.00,6.8140330,47.7448350,000AR
2022-1491842,2022-09-08,1,Vente,225600.00,,,"LA PERRARE",B038,90200,90052,Giromagny,90,,,90052000AR0106,,,,,,,,,,,,,0,,,,,BF,"futaies feuillues",,,8090.00,6.8179810,47.7432980,000AR
2022-1491842,2022-09-08,1,Vente,225600.00,,,"LA PERRARE",B038,90200,90052,Giromagny,90,,,90052000AR0115,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1680.00,6.8166670,47.7441680,000AR
2022-1491842,2022-09-08,1,Vente,225600.00,,,"LA PERRARE",B038,90200,90052,Giromagny,90,,,90052000AR0116,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,2318.00,6.8165060,47.7443410,000AR
2022-1491843,2022-09-30,1,Vente,109416.00,,,"EN LA COTE",B034,90400,90068,Meroux-Moval,90,,,90068000AE0016,,,,,,,,,,,,,0,,,,,P,prés,,,1109.00,6.8944440,47.5983570,000AE
2022-1491843,2022-09-30,1,Vente,109416.00,,,"EN LA COTE",B034,90400,90068,Meroux-Moval,90,,,90068000AE0017,,,,,,,,,,,,,0,,,,,P,prés,,,4933.00,6.8942300,47.5982340,000AE
2022-1491843,2022-09-30,1,Vente,109416.00,,,"EN LA COTE",B034,90400,90068,Meroux-Moval,90,,,90068000AE0018,,,,,,,,,,,,,0,,,,,P,prés,,,3076.00,6.8941010,47.5980320,000AE
2022-1491844,2022-10-06,1,Adjudication,28500.00,18,A,"AV DU GENERAL DE GAULLE",0046,90380,90087,Roppe,90,,,90087000AB0142,,2,,,,,,,,,,,0,,,,,,,,,,6.9159010,47.6674100,000AB
2022-1491845,2022-09-20,2,Vente,89187.00,,,"AU VILLAGE",B111,90140,90017,Bourogne,90,,,90017000AC0318,,,,,,,,,,,,,0,,,,,VE,vergers,,,348.00,6.9232600,47.5616590,000AC
2022-1491845,2022-09-20,2,Vente,89187.00,,,"AU VILLAGE",B111,90140,90017,Bourogne,90,,,90017000AC0319,,,,,,,,,,,,,0,,,,,VE,vergers,,,281.00,,,000AC
2022-1491845,2022-09-20,2,Vente,89187.00,,,"SUR VOIVRE",B113,90140,90017,Bourogne,90,,,90017000AC0332,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,563.00,6.9233540,47.5620720,000AC
2022-1491845,2022-09-20,1,Vente,89187.00,,,"AU VILLAGE",B111,90140,90017,Bourogne,90,,,90017000AC0318,,,,,,,,,,,,,0,,,,,VE,vergers,,,348.00,6.9232600,47.5616590,000AC
2022-1491845,2022-09-20,1,Vente,89187.00,,,"AU VILLAGE",B111,90140,90017,Bourogne,90,,,90017000AC0319,,,,,,,,,,,,,0,,,,,VE,vergers,,,281.00,,,000AC
2022-1491845,2022-09-20,1,Vente,89187.00,,,"SUR VOIVRE",B113,90140,90017,Bourogne,90,,,90017000AC0331,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,483.00,6.9236220,47.5617800,000AC
2022-1491846,2022-08-08,1,Vente,139000.00,4,,"IMP DES VERGERS",0064,90110,90091,Saint-Germain-le-Châtelet,90,,,900910000C0013,,,,,,,,,,,,,0,1,Maison,122.00,5,S,sols,,,607.00,6.9580020,47.6972780,0000C
2022-1491846,2022-08-08,1,Vente,139000.00,,,"LE VILLAGE",B043,90110,90091,Saint-Germain-le-Châtelet,90,,,900910000C0014,,,,,,,,,,,,,0,,,,,J,jardins,,,185.00,6.9581300,47.6970700,0000C
2022-1491846,2022-08-08,1,Vente,139000.00,,,"LE VILLAGE",B043,90110,90091,Saint-Germain-le-Châtelet,90,,,900910000C0015,,,,,,,,,,,,,0,,,,,J,jardins,,,1664.00,,,0000C
2022-1491846,2022-08-08,1,Vente,139000.00,,,"LE VILLAGE",B043,90110,90091,Saint-Germain-le-Châtelet,90,,,900910000C0015,,,,,,,,,,,,,0,,,,,S,sols,,,29.00,,,0000C
2022-1491847,2022-09-23,1,Vente,135000.00,1,,"PAS DU DOCTEUR REBOUD",0483,90100,90033,Delle,90,,,90033000BK0347,,,22,,24,,4,,,,,,3,3,Dépendance,,0,,,,,,7.0006400,47.5085290,000BK
2022-1491847,2022-09-23,1,Vente,135000.00,1,,"PAS DU DOCTEUR REBOUD",0483,90100,90033,Delle,90,,,90033000BK0347,,,22,,24,,4,,,,,,3,2,Appartement,43.00,2,,,,,,7.0006400,47.5085290,000BK
2022-1491847,2022-09-23,1,Vente,135000.00,1,,"PAS DU DOCTEUR REBOUD",0483,90100,90033,Delle,90,,,90033000BK0347,,,22,,24,,4,,,,,,3,3,Dépendance,,0,,,,,,7.0006400,47.5085290,000BK
2022-1491848,2022-09-12,2,Echange,2500.00,,,"LES GRANDS CHAMPS",B068,90200,90088,Rougegoutte,90,,,90088000AK0001,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,2460.00,6.8560270,47.7373550,000AK
2022-1491848,2022-09-12,2,Echange,2500.00,,,"LES GRANDS CHAMPS",B068,90200,90088,Rougegoutte,90,,,90088000AK0017,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1644.00,6.8569190,47.7383260,000AK
2022-1491848,2022-09-12,2,Echange,2500.00,,,"LA COTE",B016,90200,90102,Vescemont,90,,,901020000B0217,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1991.00,6.8532980,47.7455160,0000B
2022-1491848,2022-09-12,3,Echange,2500.00,,,"LES CHAMPS DU FOUR",B044,90200,90102,Vescemont,90,,,90102000AC0082,,,,,,,,,,,,,0,,,,,P,prés,,,1110.00,6.8456550,47.7452100,000AC
2022-1491848,2022-09-12,3,Echange,2500.00,,,"ROUGE COURTIL",B082,90200,90102,Vescemont,90,,,901020000B0032,,,,,,,,,,,,,0,,,,,T,terres,,,1472.00,6.8501410,47.7421420,0000B
2022-1491848,2022-09-12,3,Echange,2500.00,,,"ROUGE COURTIL",B082,90200,90102,Vescemont,90,,,901020000B0032,,,,,,,,,,,,,0,,,,,BR,"futaies résineuses",,,1472.00,6.8501410,47.7421420,0000B
2022-1491848,2022-09-12,3,Echange,2500.00,,,"ROUGE COURTIL",B082,90200,90102,Vescemont,90,,,901020000B0036,,,,,,,,,,,,,0,,,,,L,landes,,,1659.00,6.8508280,47.7417190,0000B
2022-1491848,2022-09-12,3,Echange,2500.00,,,ECOMBE,B065,90200,90102,Vescemont,90,,,901020000B0073,,,,,,,,,,,,,0,,,,,P,prés,,,1256.00,6.8537360,47.7402980,0000B
2022-1491849,2022-09-12,4,Echange,5000.00,31,,"RUE DU ROSEMONT",0440,90200,90052,Giromagny,90,,,90052000AD0331,,,,,,,,,,,,,0,,,,,S,sols,,,118.00,6.8361490,47.7444220,000AD
2022-1491849,2022-09-12,5,Echange,5000.00,,,"SOUS LES COTTES LETTES",B051,90200,90052,Giromagny,90,,,90052000AD0332,,,,,,,,,,,,,0,,,,,VE,vergers,,,547.00,6.8359480,47.7445810,000AD
2022-1491850,2022-09-30,1,Vente,170000.00,13,,"RUE ALFRED ENGEL",0020,90800,90008,Bavilliers,90,,,90008000AH0041,,,,,,,,,,,,,0,1,Maison,120.00,4,S,sols,,,910.00,6.8452230,47.6202820,000AH
2022-1491850,2022-09-30,1,Vente,170000.00,13,,"RUE ALFRED ENGEL",0020,90800,90008,Bavilliers,90,,,90008000AH0041,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,910.00,6.8452230,47.6202820,000AH
2022-1491851,2022-09-20,1,Vente,272850.00,4,,"RUE DE DORANS",0020,90400,90015,Botans,90,,,90015000AA0120,,,,,,,,,,,,,0,1,Maison,215.00,7,S,sols,,,420.00,6.8487850,47.5957560,000AA
2022-1491851,2022-09-20,1,Vente,272850.00,,,"LE VILLAGE",B053,90400,90015,Botans,90,,,90015000ZA0156,,,,,,,,,,,,,0,,,,,P,prés,,,238.00,6.8488430,47.5955260,000ZA
2022-1491851,2022-09-20,1,Vente,272850.00,,,"LE VILLAGE",B053,90400,90015,Botans,90,,,90015000ZA0317,,,,,,,,,,,,,0,,,,,P,prés,,,558.00,6.8486270,47.5956530,000ZA
2022-1491852,2022-09-12,1,Vente,77000.00,,,"SOUS MONT MARTY",B065,90110,90089,Rougemont-le-Château,90,,,900890000C0573,,,,,,,,,,,,,0,,,,,VE,vergers,,,557.00,6.9676480,47.7270780,0000C
2022-1491852,2022-09-12,1,Vente,77000.00,,,"SOUS MONT MARTY",B065,90110,90089,Rougemont-le-Château,90,,,900890000C0574,,,,,,,,,,,,,0,,,,,P,prés,,,263.00,6.9677490,47.7270150,0000C
2022-1491852,2022-09-12,1,Vente,77000.00,50,B,"RUE JEAN MOULIN",0042,90110,90089,Rougemont-le-Château,90,,,900890000C0748,,,,,,,,,,,,,0,1,Maison,54.00,4,S,sols,,,161.00,6.9674980,47.7271840,0000C
2022-1491852,2022-09-12,1,Vente,77000.00,,,CORJEVE,B019,90110,90089,Rougemont-le-Château,90,,,90089000ZB0053,,,,,,,,,,,,,0,,,,,T,terres,,,110.00,6.9673820,47.7270190,000ZB
2022-1491853,2022-10-05,1,Vente,48100.00,9,,"RUE JEAN DOLLFUS",2130,90000,90010,Belfort,90,,,90010000BV0405,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8423510,47.6378110,000BV
2022-1491853,2022-10-05,1,Vente,48100.00,9,,"RUE JEAN DOLLFUS",2130,90000,90010,Belfort,90,,,90010000BV0405,,,15,,,,,,,,,,1,2,Appartement,35.00,2,,,,,,6.8423510,47.6378110,000BV
2022-1491854,2022-09-14,1,Vente,724.50,,,"RONDS BOIS",B071,90200,90054,Grosmagny,90,,,900540000C0540,,,,,,,,,,,,,0,,,,,P,prés,,,2070.00,6.8914150,47.7100760,0000C
2022-1491855,2022-10-04,1,Vente,341100.00,18,B,"RUE DU FORT",0010,90400,90011,Bermont,90,,,90011000ZB0375,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1019.00,6.8511420,47.5799370,000ZB
2022-1491855,2022-10-04,1,Vente,341100.00,18,B,"RUE DU FORT",0010,90400,90011,Bermont,90,,,90011000ZB0375,,,,,,,,,,,,,0,1,Maison,166.00,6,S,sols,,,1019.00,6.8511420,47.5799370,000ZB
2022-1491856,2022-09-14,1,Vente,61000.00,9001,,"RUE DU JURA",0172,90400,90032,Danjoutin,90,,,90032000AE0353,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8655370,47.6190250,000AE
2022-1491856,2022-09-14,1,Vente,61000.00,6,,"RUE DU JURA",0172,90400,90032,Danjoutin,90,,,90032000AE0353,,,5,45.95,,,,,,,,,1,2,Appartement,45.00,2,,,,,,6.8655370,47.6190250,000AE
2022-1491857,2022-09-29,1,Vente,225000.00,27,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BL0404,,,7,89.80,,,,,,,,,1,2,Appartement,89.00,3,,,,,,6.8573370,47.6321130,000BL
2022-1491857,2022-09-29,1,Vente,225000.00,25,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BL0404,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8573370,47.6321130,000BL
2022-1491857,2022-09-29,1,Vente,225000.00,27,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BL0404,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8573370,47.6321130,000BL
2022-1491858,2022-09-16,1,Vente,3000.00,,,"PRES FORETS",B072,90800,90008,Bavilliers,90,,,90008000AK0016,,,,,,,,,,,,,0,,,,,T,terres,,,1068.00,6.8365870,47.6241250,000AK
2022-1491858,2022-09-16,1,Vente,3000.00,,,"PRES FORETS",B072,90800,90008,Bavilliers,90,,,90008000AK0021,,,,,,,,,,,,,0,,,,,P,prés,,,3025.00,6.8374390,47.6242550,000AK
2022-1491858,2022-09-16,1,Vente,3000.00,,,"PRES FORETS",B072,90800,90008,Bavilliers,90,,,90008000AK0024,,,,,,,,,,,,,0,,,,,P,prés,,,1797.00,6.8381230,47.6237640,000AK
2022-1491859,2022-09-29,1,Vente,264600.00,30,,"RUE DES CHAMPS DE LA BELLE",0082,90800,90008,Bavilliers,90,,,90008000AC0470,,,,,,,,,,,,,0,1,Maison,113.00,5,S,sols,,,582.00,6.8320600,47.6271870,000AC
2022-1491876,2022-09-28,1,Vente,22000.00,,,"GRANDS PRES",B008,90200,90085,Riervescemont,90,,,900850000B0381,,,,,,,,,,,,,0,,,,,P,prés,,,9699.00,6.8788570,47.7647800,0000B
2022-1491860,2022-09-15,1,Vente,66000.00,2,,"RUE GEORGES CLEMENCEAU",1820,90000,90010,Belfort,90,,,90010000AI0592,,,113,,302,43.32,,,,,,,2,3,Dépendance,,0,,,,,,6.8587380,47.6417510,000AI
2022-1491860,2022-09-15,1,Vente,66000.00,2,,"RUE GEORGES CLEMENCEAU",1820,90000,90010,Belfort,90,,,90010000AI0592,,,113,,302,43.32,,,,,,,2,2,Appartement,43.00,2,,,,,,6.8587380,47.6417510,000AI
2022-1491861,2022-09-29,1,Vente,33000.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,232,,237,,72,,,,,,3,3,Dépendance,,0,,,,,,6.8393540,47.6324630,000BS
2022-1491861,2022-09-29,1,Vente,33000.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,232,,237,,72,,,,,,3,2,Appartement,89.00,5,,,,,,6.8393540,47.6324630,000BS
2022-1491861,2022-09-29,1,Vente,33000.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,232,,237,,72,,,,,,3,3,Dépendance,,0,,,,,,6.8393540,47.6324630,000BS
2022-1491862,2022-09-01,1,Vente,136000.00,40,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BN0129,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8570460,47.6337800,000BN
2022-1491862,2022-09-01,1,Vente,136000.00,40,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BN0129,,,15,,,,,,,,,,1,2,Appartement,90.00,4,,,,,,6.8570460,47.6337800,000BN
2022-1491863,2022-09-29,1,Vente,156700.00,21,,"RUE DES CHAMPS DES COTES",0020,90300,90093,Sermamagny,90,,,90093000AD0124,,,,,,,,,,,,,0,1,Maison,64.00,5,S,sols,,,1470.00,6.8393920,47.6890720,000AD
2022-1491864,2022-09-29,1,Vente,53000.00,172,,"AV JEAN JAURES",2150,90000,90010,Belfort,90,,,90010000AD0218,,,101,55.51,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8495910,47.6534650,000AD
2022-1491864,2022-09-29,1,Vente,53000.00,172,,"AV JEAN JAURES",2150,90000,90010,Belfort,90,,,90010000AD0218,,,101,55.51,,,,,,,,,1,2,Appartement,55.00,2,,,,,,6.8495910,47.6534650,000AD
