id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2024-843189,2024-12-23,1,Vente,3500.00,33,A,"GR GRANDE RUE",0073,70130,70491,Seveux-Motey,70,,,70491000AB0245,,,5,62.36,,,,,,,,,1,3,Dépendance,,0,,,,,,5.7507610,47.5563660,000AB
2024-843190,2024-12-30,1,Vente,1600.00,,,"CHAMPS FOURCHUS",B006,70000,70378,Navenne,70,,,70378000AB0015,,,,,,,,,,,,,0,,,,,P,prés,,,5628.00,6.1507630,47.6104950,000AB
2024-843191,2024-12-19,1,Vente,49500.00,14,,"RUE FRERES MONTGOLFIER",0200,70300,70311,Luxeuil-les-Bains,70,,,70311000AZ0082,,,16,65.96,20,,,,,,,,2,2,Appartement,68.00,4,,,,,,6.3661090,47.8144880,000AZ
2024-843191,2024-12-19,1,Vente,49500.00,14,,"RUE FRERES MONTGOLFIER",0200,70300,70311,Luxeuil-les-Bains,70,,,70311000AZ0082,,,16,65.96,20,,,,,,,,2,3,Dépendance,,0,,,,,,6.3661090,47.8144880,000AZ
2024-843192,2024-12-31,1,Vente,133000.00,8,,"AV DU DURGEON",0370,70000,70550,Vesoul,70,,,705500000F0760,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.1621630,47.6188940,0000F
2024-843192,2024-12-31,1,Vente,133000.00,8,,"AV DU DURGEON",0370,70000,70550,Vesoul,70,,,705500000F0760,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.1621630,47.6188940,0000F
2024-843192,2024-12-31,1,Vente,133000.00,8,,"AV DU DURGEON",0370,70000,70550,Vesoul,70,,,705500000F0760,,,126,,,,,,,,,,1,2,Appartement,106.00,5,,,,,,6.1621630,47.6188940,0000F
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,5920.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,2080.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,1040.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,P,prés,,,26024.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,4040.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,P,prés,,,1380.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,P,prés,,,30718.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,5200.00,5.9731130,47.4245990,000ZH
2024-843193,2024-12-31,1,Vente,15000.00,,,"LES LAIVES",B073,70190,70174,Cordonnet,70,,,70174000ZH0074,,,,,,,,,,,,,0,,,,,P,prés,,,2820.00,5.9731130,47.4245990,000ZH
2024-843194,2024-12-28,1,Vente,192500.00,4,,"RUE DU CHATEAU",0054,70360,70148,Chemilly,70,,,701480000A0518,,,,,,,,,,,,,0,,,,,S,sols,,,50.00,6.0222110,47.6489950,0000A
2024-843194,2024-12-28,1,Vente,192500.00,4,B,"RUE DU CHATEAU",0054,70360,70148,Chemilly,70,,,701480000A0519,,,,,,,,,,,,,0,1,Maison,105.00,5,S,sols,,,1092.00,6.0220790,47.6488760,0000A
2024-843194,2024-12-28,1,Vente,192500.00,,,"LE VILLAGE",B050,70360,70148,Chemilly,70,,,701480000A0525,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,894.00,6.0217860,47.6492170,0000A
2024-843195,2024-11-27,1,Vente,1.00,,,"AU VILLAGE",B203,70100,70446,Rigny,70,,,70446000AC0190,,,,,,,,,,,,,0,,,,,S,sols,,,129.00,5.6380410,47.4723940,000AC
2024-843196,2024-12-31,1,Vente,72500.00,,,"PROFONDE FIN",B073,70000,70513,Vaivre-et-Montoille,70,,,70513000BN0381,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,843.00,6.1050320,47.6256480,000BN
2024-843197,2024-12-26,1,Vente,16366.81,,,"DERRIERE LES BEGOULOTS",B103,70230,70197,Dampierre-sur-Linotte,70,,,70197000ZT0133,,,,,,,,,,,,,0,,,,,S,sols,,,962.00,6.2373210,47.5501450,000ZT
2024-843198,2024-07-10,1,Vente,1500.00,,,"AU CHAMP LAURENT",B019,70130,70384,Neuvelle-lès-la-Charité,70,,,703840000G0593,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,3068.00,5.9415630,47.5477890,0000G
2024-843199,2024-12-30,1,Vente,95000.00,2,B,"RUE GISELE DECAMPS LAHEURTE",0045,70400,70184,Couthenans,70,,,701840000A0144,,,,,,,,,,,,,0,1,Maison,90.00,4,S,sols,,,196.00,6.7242150,47.5905840,0000A
2024-843199,2024-12-30,1,Vente,95000.00,,,"LE VILLAGE",B058,70400,70184,Couthenans,70,,,701840000A0792,,,,,,,,,,,,,0,,,,,VE,vergers,,,442.00,6.7239370,47.5905870,0000A
2024-843199,2024-12-30,1,Vente,95000.00,,,"LE VILLAGE",B058,70400,70184,Couthenans,70,,,701840000A1081,,,,,,,,,,,,,0,,,,,J,jardins,,,141.00,6.7241700,47.5904760,0000A
2024-843200,2024-12-30,1,Vente,138000.00,,,"RUE NELSON MANDELA",0612,70400,70285,Héricourt,70,,,70285000AL0153,,,,,,,,,,,,,0,,,,,P,prés,,,682.00,6.7697270,47.5836770,000AL
2024-843200,2024-12-30,1,Vente,138000.00,16,,"RUE NELSON MANDELA",0612,70400,70285,Héricourt,70,,,70285000AL0154,,,,,,,,,,,,,0,1,Maison,115.00,6,S,sols,,,635.00,6.7694090,47.5835930,000AL
2024-843201,2024-12-27,1,Vente,90000.00,,,"CHAMPS DES POULES",B017,70500,70545,Venisey,70,,,705450000A0883,,,,,,,,,,,,,0,,,,,J,jardins,,,120.00,5.9949170,47.8333290,0000A
2024-843201,2024-12-27,1,Vente,90000.00,,,"CHAMPS DES POULES",B017,70500,70545,Venisey,70,,,705450000A0886,,,,,,,,,,,,,0,,,,,S,sols,,,67.00,5.9948980,47.8332500,0000A
2024-843201,2024-12-27,1,Vente,90000.00,,,"SUR LE TERRET",B093,70500,70545,Venisey,70,,,70545000ZI0066,,,,,,,,,,,,,0,,,,,S,sols,,,4105.00,5.9956790,47.8331120,000ZI
2024-843202,2024-12-30,1,Vente,120000.00,43,,"RUE DE LA LIBERATION",0100,70200,70306,Lomont,70,,,70306000ZR0094,,,,,,,,,,,,,0,3,Dépendance,,0,AG,"terrains d'agrément",,,1668.00,6.6038960,47.6251120,000ZR
2024-843202,2024-12-30,1,Vente,120000.00,43,,"RUE DE LA LIBERATION",0100,70200,70306,Lomont,70,,,70306000ZR0094,,,,,,,,,,,,,0,1,Maison,130.00,4,S,sols,,,1000.00,6.6038960,47.6251120,000ZR
2024-843202,2024-12-30,1,Vente,120000.00,43,,"RUE DE LA LIBERATION",0100,70200,70306,Lomont,70,,,70306000ZR0094,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1000.00,6.6038960,47.6251120,000ZR
2024-843202,2024-12-30,1,Vente,120000.00,43,,"RUE DE LA LIBERATION",0100,70200,70306,Lomont,70,,,70306000ZR0094,,,,,,,,,,,,,0,1,Maison,130.00,4,AG,"terrains d'agrément",,,1668.00,6.6038960,47.6251120,000ZR
2024-843203,2024-12-31,1,"Vente terrain à bâtir",14853.00,,,"AUX PLANCHES DES CRAIES",B103,70000,70428,Pusey,70,,,70428000AP0072,,,,,,,,,,,,,0,,,,,S,sols,,,98.00,6.1394360,47.6466360,000AP
2024-843203,2024-12-31,1,"Vente terrain à bâtir",14853.00,,,"RUE DE L'OASIS",0049,70000,70428,Pusey,70,,,70428000AP0095,,,,,,,,,,,,,0,,,,,S,sols,,,71.00,6.1393200,47.6465460,000AP
2024-843204,2024-12-31,1,Vente,60.00,,,"AU SENSAUX",B603,70220,70245,Fougerolles-Saint-Valbert,70,,,702450000H1048,,,,,,,,,,,,,0,,,,,T,terres,,,123.00,6.3619390,47.8843670,0000H
2024-843205,2024-12-17,1,Vente,135900.00,4,,"RUE DU PUITS",0108,70600,70402,Oyrières,70,,,70402000AC0114,,,,,,,,,,,,,0,1,Maison,92.00,4,S,sols,,,632.00,5.5633020,47.5315770,000AC
2024-843206,2024-12-19,1,Vente,3307.50,,,"PRE MARTIN",B222,70280,70460,Saint-Bresson,70,,,704600000D0061,,,,,,,,,,,,,0,,,,,P,prés,,,5570.00,6.5243940,47.8687110,0000D
2024-843206,2024-12-19,1,Vente,3307.50,,,"CHAMP VION",B050,70280,70460,Saint-Bresson,70,,,704600000D0063,,,,,,,,,,,,,0,,,,,P,prés,,,1250.00,6.5235940,47.8697190,0000D
2024-843206,2024-12-19,1,Vente,3307.50,,,"CHAMP VION",B050,70280,70460,Saint-Bresson,70,,,704600000D0067,,,,,,,,,,,,,0,,,,,P,prés,,,3630.00,6.5223890,47.8691280,0000D
2024-843206,2024-12-19,1,Vente,3307.50,,,"CHAMP VION",B050,70280,70460,Saint-Bresson,70,,,704600000D0069,,,,,,,,,,,,,0,,,,,P,prés,,,5140.00,6.5215530,47.8686200,0000D
2024-843206,2024-12-19,1,Vente,3307.50,,,"LES RAVERES",B247,70280,70460,Saint-Bresson,70,,,704600000D0360,,,,,,,,,,,,,0,,,,,P,prés,,,2785.00,6.5270420,47.8665080,0000D
2024-843207,2024-12-20,1,Echange,730.00,,,"RUE DES PRES",0500,70400,70285,Héricourt,70,,,70285000AR0885,,,,,,,,,,,,,0,,,,,P,prés,,,65.00,6.7582940,47.5725720,000AR
2024-843207,2024-12-20,1,Echange,730.00,12,,"IMP DU BREUIL",0115,70400,70285,Héricourt,70,,,70285000AR0887,,,,,,,,,,,,,0,,,,,S,sols,,,10.00,6.7581870,47.5725900,000AR
2024-843207,2024-12-20,1,Echange,730.00,10,,"IMP DU BREUIL",0115,70400,70285,Héricourt,70,,,70285000AR0888,,,,,,,,,,,,,0,,,,,S,sols,,,53.00,6.7578320,47.5725960,000AR
2024-843207,2024-12-20,2,Echange,730.00,10,,"IMP DU BREUIL",0115,70400,70285,Héricourt,70,,,70285000AR0858,,,,,,,,,,,,,0,,,,,S,sols,,,146.00,6.7577000,47.5725290,000AR
2024-843208,2024-12-19,1,Vente,49425.00,,,"SOUS L ETANG",B048,70400,70121,Champey,70,,,701210000A2295,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,659.00,6.6857880,47.5896140,0000A
2024-843209,2024-10-02,1,Vente,15000.00,,,"LE MONT",B115,70160,70012,Amance,70,,,700120000D1471,,,,,,,,,,,,,0,,,,,S,sols,,,255.00,6.0579250,47.7981810,0000D
2024-843209,2024-10-02,1,Vente,15000.00,4,,"GR GRANDE RUE",0045,70160,70012,Amance,70,,,700120000D1831,,,,,,,,,,,,,0,1,Maison,165.00,5,S,sols,,,483.00,6.0579340,47.7983250,0000D
2024-843210,2024-07-10,1,Adjudication,151000.00,5,,"RUE DE LA TRACTION",1230,70000,70550,Vesoul,70,,,705500000G0758,,,2,,6,,,,,,,,2,2,Appartement,150.00,4,,,,,,6.1523220,47.6139440,0000G
2024-843210,2024-07-10,1,Adjudication,151000.00,5,,"RUE DE LA TRACTION",1230,70000,70550,Vesoul,70,,,705500000G0758,,,7,,,,,,,,,,1,2,Appartement,42.00,2,,,,,,6.1523220,47.6139440,0000G
2024-838605,2024-04-02,1,Vente,39.30,,,"AUX ANTES 2E CANTON",B002,70190,70275,Grandvelle-et-le-Perrenot,70,,,70275000ZM0024,,,,,,,,,,,,,0,,,,,S,sols,,,131.00,6.0038760,47.5298000,000ZM
2024-838606,2024-03-15,1,Vente,85000.00,,,"LE VILLAGE",B064,70400,70121,Champey,70,,,701210000A0929,,,,,,,,,,,,,0,,,,,J,jardins,,,34.00,6.6812320,47.5845290,0000A
2024-838606,2024-03-15,1,Vente,85000.00,3,,"RUE DE LA MAIRIE",0008,70400,70121,Champey,70,,,701210000A0931,,,,,,,,,,,,,0,1,Maison,80.00,3,S,sols,,,176.00,6.6812310,47.5846590,0000A
2024-838606,2024-03-15,1,Vente,85000.00,,,"LE VILLAGE",B064,70400,70121,Champey,70,,,701210000A1874,,,,,,,,,,,,,0,,,,,S,sols,,,4.00,6.6813170,47.5847440,0000A
2024-838607,2024-03-29,1,Vente,10000.00,,,"SUR LE MOULIN SAINT MARTIN",B182,70240,70111,Calmoutier,70,,,70111000ZL0024,,,,,,,,,,,,,0,,,,,P,prés,,,4709.00,6.2614660,47.6407490,000ZL
2024-838607,2024-03-29,1,Vente,10000.00,,,"SUR LE MOULIN SAINT MARTIN",B182,70240,70111,Calmoutier,70,,,70111000ZL0024,,,,,,,,,,,,,0,,,,,P,prés,,,1917.00,6.2614660,47.6407490,000ZL
2024-838607,2024-03-29,1,Vente,10000.00,,,"SUR LE MOULIN SAINT MARTIN",B182,70240,70111,Calmoutier,70,,,70111000ZL0024,,,,,,,,,,,,,0,,,,,P,prés,,,9913.00,6.2614660,47.6407490,000ZL
2024-838607,2024-03-29,1,Vente,10000.00,,,"SUR LE MOULIN SAINT MARTIN",B182,70240,70111,Calmoutier,70,,,70111000ZL0024,,,,,,,,,,,,,0,,,,,T,terres,,,4180.00,6.2614660,47.6407490,000ZL
2024-838607,2024-03-29,1,Vente,10000.00,,,"SUR LE MOULIN SAINT MARTIN",B182,70240,70111,Calmoutier,70,,,70111000ZL0024,,,,,,,,,,,,,0,,,,,P,prés,,,1356.00,6.2614660,47.6407490,000ZL
2024-838608,2024-03-19,1,Vente,1500.00,5,B,"RUE DECAEN",0025,70500,70292,Jussey,70,,,70292000AL0344,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,22.00,5.9011380,47.8252870,000AL
2024-838609,2024-03-15,1,Vente,29164.80,,,"CORVEE SAINTE ANNE",B040,70190,70084,Boulot,70,,,70084000AA0175,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,1519.00,5.9473160,47.3479630,000AA
2024-838610,2024-03-11,1,Vente,1200.00,,,"POIRIER A TROIS BRANCHES",B207,70130,70257,Fretigney-et-Velloreille,70,,,70257000ZV0069,,,,,,,,,,,,,0,,,,,VE,vergers,,,857.00,5.9455580,47.4804400,000ZV
2024-838610,2024-03-11,1,Vente,1200.00,,,"LES VERPILLERES",B273,70130,70257,Fretigney-et-Velloreille,70,,,70257000ZV0075,,,,,,,,,,,,,0,,,,,T,terres,,,2234.00,5.9439780,47.4804850,000ZV
2024-838611,2024-03-15,1,Vente,149250.00,4,,"RUE SIMONE VEIL",1191,70000,70550,Vesoul,70,,,705500000D0389,,,42,,67,51.28,,,,,,,2,3,Dépendance,,0,,,,,,6.1625840,47.6246300,0000D
2024-838611,2024-03-15,1,Vente,149250.00,4,,"RUE SIMONE VEIL",1191,70000,70550,Vesoul,70,,,705500000D0389,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.1625840,47.6246300,0000D
2024-838611,2024-03-15,1,Vente,149250.00,4,,"RUE SIMONE VEIL",1191,70000,70550,Vesoul,70,,,705500000D0389,,,42,,67,51.28,,,,,,,2,2,Appartement,50.00,2,,,,,,6.1625840,47.6246300,0000D
2024-838612,2024-03-26,1,Vente,25000.00,11,,"GRANDE RUE",0003,70120,70089,Bourguignon-lès-Morey,70,,,70089000AB0048,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,305.00,5.7037610,47.7102080,000AB
2024-838612,2024-03-26,1,Vente,25000.00,11,,"GRANDE RUE",0003,70120,70089,Bourguignon-lès-Morey,70,,,70089000AB0048,,,,,,,,,,,,,0,1,Maison,70.00,2,S,sols,,,305.00,5.7037610,47.7102080,000AB
2024-838612,2024-03-26,1,Vente,25000.00,,,"LE VILLAGE",B075,70120,70089,Bourguignon-lès-Morey,70,,,70089000AB0049,,,,,,,,,,,,,0,,,,,S,sols,,,175.00,5.7038950,47.7101990,000AB
2024-838612,2024-03-26,1,Vente,25000.00,,,"LE VILLAGE",B075,70120,70089,Bourguignon-lès-Morey,70,,,70089000AB0175,,,,,,,,,,,,,0,,,,,T,terres,,,34.00,5.7041830,47.7102070,000AB
2024-838613,2024-03-28,1,Vente,39500.00,22,,"GR GRANDE RUE",0055,70000,70207,Échenoz-la-Méline,70,,,70207000AE0637,,,3,48.95,,,,,,,,,1,3,Dépendance,,0,,,,,,6.1360690,47.6022190,000AE
2024-838613,2024-03-28,1,Vente,39500.00,22,,"GR GRANDE RUE",0055,70000,70207,Échenoz-la-Méline,70,,,70207000AE0637,,,3,48.95,,,,,,,,,1,2,Appartement,49.00,1,,,,,,6.1360690,47.6022190,000AE
2024-838614,2024-03-29,1,Vente,800.00,,,"LES CHAMPS SUR LE GE",B157,70000,70199,Dampvalley-lès-Colombe,70,,,70199000ZB0076,,,,,,,,,,,,,0,,,,,T,terres,,,3542.00,6.2471290,47.6326530,000ZB
2024-838615,2024-03-15,1,Vente,187400.00,20,,"RUE DES CERISIERS",0030,70400,70579,Vyans-le-Val,70,,,70579000AA0071,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1210.00,6.7695140,47.5525040,000AA
2024-838615,2024-03-15,1,Vente,187400.00,20,,"RUE DES CERISIERS",0030,70400,70579,Vyans-le-Val,70,,,70579000AA0071,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500.00,6.7695140,47.5525040,000AA
2024-838615,2024-03-15,1,Vente,187400.00,20,,"RUE DES CERISIERS",0030,70400,70579,Vyans-le-Val,70,,,70579000AA0071,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500.00,6.7695140,47.5525040,000AA
2024-838615,2024-03-15,1,Vente,187400.00,20,,"RUE DES CERISIERS",0030,70400,70579,Vyans-le-Val,70,,,70579000AA0071,,,,,,,,,,,,,0,1,Maison,98.00,5,S,sols,,,500.00,6.7695140,47.5525040,000AA
2024-838615,2024-03-15,1,Vente,187400.00,20,,"RUE DES CERISIERS",0030,70400,70579,Vyans-le-Val,70,,,70579000AA0071,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,1210.00,6.7695140,47.5525040,000AA
2024-838615,2024-03-15,1,Vente,187400.00,20,,"RUE DES CERISIERS",0030,70400,70579,Vyans-le-Val,70,,,70579000AA0071,,,,,,,,,,,,,0,1,Maison,98.00,5,J,jardins,,,1210.00,6.7695140,47.5525040,000AA
2024-838616,2024-03-29,1,Vente,1500.00,,,"MOULIN SAINT MARTIN",B115,70240,70111,Calmoutier,70,,,701110000E0422,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,1405.00,6.2596960,47.6415690,0000E
2024-838617,2024-03-29,1,Vente,104400.00,9,,"RUE DU FOYER",0106,70200,70464,Saint-Germain,70,,,704640000A0136,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,3602.00,6.5260920,47.7206120,0000A
2024-838617,2024-03-29,1,Vente,104400.00,9,,"RUE DU FOYER",0106,70200,70464,Saint-Germain,70,,,704640000A0136,,,,,,,,,,,,,0,1,Maison,104.00,5,P,prés,,,3602.00,6.5260920,47.7206120,0000A
2024-838617,2024-03-29,1,Vente,104400.00,9,,"RUE DU FOYER",0106,70200,70464,Saint-Germain,70,,,704640000A0136,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,3602.00,6.5260920,47.7206120,0000A
2024-838617,2024-03-29,1,Vente,104400.00,9,,"RUE DU FOYER",0106,70200,70464,Saint-Germain,70,,,704640000A0136,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1813.00,6.5260920,47.7206120,0000A
2024-838617,2024-03-29,1,Vente,104400.00,9,,"RUE DU FOYER",0106,70200,70464,Saint-Germain,70,,,704640000A0136,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1813.00,6.5260920,47.7206120,0000A
2024-838617,2024-03-29,1,Vente,104400.00,9,,"RUE DU FOYER",0106,70200,70464,Saint-Germain,70,,,704640000A0136,,,,,,,,,,,,,0,1,Maison,104.00,5,S,sols,,,1813.00,6.5260920,47.7206120,0000A
2024-838618,2024-03-12,1,Vente,2000.00,,,"SUITE DES HACHES",B107,70000,70207,Échenoz-la-Méline,70,,,702070000A0151,,,,,,,,,,,,,0,,,,,P,prés,,,393.00,6.1331610,47.6005740,0000A
2024-838619,2024-03-19,1,Vente,40000.00,,,"AU MAYE",B056,70100,70422,Poyans,70,,,704220000C0005,,,,,,,,,,,,,0,,,,,S,sols,,,249.00,5.4692080,47.4489470,0000C
2024-838619,2024-03-19,1,Vente,40000.00,46,,"RUE ABBE MOUTON",0100,70100,70422,Poyans,70,,,704220000C0181,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,560.00,5.4686830,47.4489100,0000C
2024-838619,2024-03-19,1,Vente,40000.00,46,,"RUE ABBE MOUTON",0100,70100,70422,Poyans,70,,,704220000C0181,,,,,,,,,,,,,0,1,Maison,86.00,3,S,sols,,,560.00,5.4686830,47.4489100,0000C
2024-838620,2024-03-28,1,Vente,80000.00,,,"LES VIGNES",B032,70400,70579,Vyans-le-Val,70,,,70579000AA0308,,,,,,,,,,,,,0,,,,,P,prés,,,326.00,6.7641190,47.5512870,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LES VIGNES",B032,70400,70579,Vyans-le-Val,70,,,70579000AA0309,,,,,,,,,,,,,0,,,,,P,prés,,,53.00,6.7640010,47.5505210,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LES VIGNES",B032,70400,70579,Vyans-le-Val,70,,,70579000AA0313,,,,,,,,,,,,,0,,,,,P,prés,,,336.00,6.7643480,47.5512810,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LES VIGNES",B032,70400,70579,Vyans-le-Val,70,,,70579000AA0314,,,,,,,,,,,,,0,,,,,P,prés,,,366.00,6.7642610,47.5507840,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LES VIGNES",B032,70400,70579,Vyans-le-Val,70,,,70579000AA0316,,,,,,,,,,,,,0,,,,,S,sols,,,9.00,6.7644050,47.5512300,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LES VIGNES",B032,70400,70579,Vyans-le-Val,70,,,70579000AA0317,,,,,,,,,,,,,0,,,,,S,sols,,,92.00,6.7644080,47.5510920,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LE VILLAGE NORD",B033,70400,70579,Vyans-le-Val,70,,,70579000AA0326,,,,,,,,,,,,,0,,,,,S,sols,,,181.00,6.7638460,47.5504440,000AA
2024-838620,2024-03-28,1,Vente,80000.00,,,"LE VILLAGE NORD",B033,70400,70579,Vyans-le-Val,70,,,70579000AA0328,,,,,,,,,,,,,0,,,,,S,sols,,,5.00,6.7637610,47.5503880,000AA
2024-838621,2024-03-11,1,Vente,60000.00,20,B,"RUE DE LA 2 EME DB",0030,70300,70258,Froideconche,70,,,70258000AB0599,,,,,,,,,,,,,0,1,Maison,91.00,4,S,sols,,,292.00,6.4126600,47.8190690,000AB
2024-838621,2024-03-11,1,Vente,60000.00,,,"LE VILLAGE",B105,70300,70258,Froideconche,70,,,70258000AB0602,,,,,,,,,,,,,0,,,,,S,sols,,,5.00,6.4124270,47.8190100,000AB
2024-838621,2024-03-11,1,Vente,60000.00,,,"LE VILLAGE",B105,70300,70258,Froideconche,70,,,70258000AB0605,,,,,,,,,,,,,0,,,,,S,sols,,,55.00,6.4124970,47.8189510,000AB
2024-838621,2024-03-11,1,Vente,60000.00,,,"LE VILLAGE",B105,70300,70258,Froideconche,70,,,70258000AB0608,,,,,,,,,,,,,0,,,,,J,jardins,,,128.00,6.4125820,47.8188420,000AB
2024-838622,2024-03-29,1,Vente,31900.00,8,,"RUE DES TANNERIES",0155,70310,70227,Faucogney-et-la-Mer,70,,,70227000AB0045,,,4,52.99,9,,,,,,,,2,2,Appartement,52.00,2,,,,,,6.5628890,47.8422330,000AB
2024-838622,2024-03-29,1,Vente,31900.00,8,,"RUE DES TANNERIES",0155,70310,70227,Faucogney-et-la-Mer,70,,,70227000AB0045,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.5628890,47.8422330,000AB
2024-838623,2024-03-09,1,Vente,1000.00,,,"EN BOURGE BOEUF",B003,70280,70011,Amage,70,,,700110000A0029,,,,,,,,,,,,,0,,,,,BR,"futaies résineuses",,,4690.00,6.5088180,47.8458070,0000A
2024-838624,2024-03-20,1,Vente,1000.00,,,"LE FAULOT",B029,70100,70225,Fahy-lès-Autrey,70,,,70225000ZH0011,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,7440.00,5.4666570,47.5101200,000ZH
2024-838625,2024-03-15,1,Vente,75000.00,,,"LE CHATEAU",B026,70300,70055,Baudoncourt,70,,,700550000B0064,,,,,,,,,,,,,0,,,,,P,prés,,,4590.00,6.3451360,47.7754110,0000B
2024-838625,2024-03-15,1,Vente,75000.00,,,"LE CHATEAU",B026,70300,70055,Baudoncourt,70,,,700550000B0066,,,,,,,,,,,,,0,,,,,J,jardins,,,138.00,6.3449200,47.7752160,0000B
2024-838725,2024-03-16,1,Vente,5622.00,,,"PRES TIENNET",B072,70300,70055,Baudoncourt,70,,,700550000B0163,,,,,,,,,,,,,0,,,,,P,prés,,,6637.00,6.3479860,47.7675450,0000B
2024-838625,2024-03-15,1,Vente,75000.00,3,,"RTE DE VESOUL",0100,70300,70055,Baudoncourt,70,,,700550000B0531,,,,,,,,,,,,,0,1,Maison,85.00,2,S,sols,,,498.00,6.3448720,47.7753200,0000B
2024-838625,2024-03-15,1,Vente,75000.00,,,"LE CHATEAU",B026,70300,70055,Baudoncourt,70,,,700550000B0532,,,,,,,,,,,,,0,,,,,S,sols,,,42.00,6.3450750,47.7752970,0000B
2024-838626,2024-03-21,2,Vente,153000.00,,,"SOUS CHEZ GUILLAUME 2 CANT",B083,70000,70513,Vaivre-et-Montoille,70,,,70513000BN0392,,,,,,,,,,,,,0,,,,,S,sols,,,702.00,6.1083960,47.6303400,000BN
2024-838626,2024-03-21,2,Vente,153000.00,,,"SOUS CHEZ GUILLAUME 2 CANT",B083,70000,70513,Vaivre-et-Montoille,70,,,70513000BN0393,,,,,,,,,,,,,0,,,,,S,sols,,,417.00,6.1085500,47.6302910,000BN
