id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2021-945970,2021-01-18,1,Vente,87000.00,,,"GR GRANDE RUE",0260,58130,58131,Guérigny,58,,,58131000AM0403,,,,,,,,,,,,,0,,,,,S,sols,,,175.00,3.1929940,47.0864250,000AM
2021-945971,2021-01-14,1,Vente,171500.00,2,,"RUE MARCEL GAUJOUR",0360,58130,58131,Guérigny,58,,,58131000AE0220,,,,,,,,,,,,,0,,,,,J,jardins,,,366.00,3.2152310,47.0910280,000AE
2021-945971,2021-01-14,1,Vente,171500.00,41,,"RUE ROGER MELNICK",0505,58130,58131,Guérigny,58,,,58131000AE0222,,,,,,,,,,,,,0,1,Maison,110.00,3,S,sols,,,164.00,3.2151130,47.0910920,000AE
2021-945972,2021-01-15,1,Vente,105000.00,478,,"LE CHAMP JEUNE",B157,58140,58037,Brassy,58,,,580370000E0789,,,,,,,,,,,,,0,1,Maison,70.00,4,AG,"terrains d'agrément",,,4677.00,3.9173470,47.2776190,0000E
2021-945972,2021-01-15,1,Vente,105000.00,478,,"LE CHAMP JEUNE",B157,58140,58037,Brassy,58,,,580370000E0789,,,,,,,,,,,,,0,1,Maison,70.00,4,S,sols,,,24.00,3.9173470,47.2776190,0000E
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,2,Appartement,48.00,3,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,2,Appartement,87.00,4,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-946001,2021-01-05,1,Vente,60000.00,,,"LIEU BERTHIER",B179,58300,58087,Cossaye,58,,,58087000ZC0060,,,,,,,,,,,,,0,,,,,T,terres,,,1373.00,3.4928080,46.7547740,000ZC
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945973,2021-01-18,1,Vente,30000.00,3,,"RUE DU BRIOU",0180,58800,58083,Corbigny,58,,,58083000AE0085,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,657.00,3.6865090,47.2583640,000AE
2021-945974,2021-01-18,1,Vente,3500.00,,,"LES GUETTES",B294,58140,58157,Marigny-l'Église,58,,,581570000W0070,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1927.00,3.9378270,47.3446180,0000W
2021-945974,2021-01-18,1,Vente,3500.00,,,"LES FOSSES",B257,58140,58157,Marigny-l'Église,58,,,581570000Y0340,,,,,,,,,,,,,0,,,,,BS,"taillis sous futaie",,,4100.00,3.9529990,47.3626710,0000Y
2021-945974,2021-01-18,1,Vente,3500.00,,,"LES CHARMATS",B200,58140,58157,Marigny-l'Église,58,,,581570000Y0418,,,,,,,,,,,,,0,,,,,BS,"taillis sous futaie",,,7240.00,3.9444430,47.3634140,0000Y
2021-945975,2021-01-12,1,Vente,20.00,,,"LE BOURG",B024,58420,58132,Guipy,58,,,581320000A0774,,,,,,,,,,,,,0,,,,,S,sols,,,35.00,3.5813460,47.2286350,0000A
2021-945976,2021-01-18,1,Vente,1800.00,,,"LA TAVERNE",B553,58140,58157,Marigny-l'Église,58,,,581570000E0424,,,,,,,,,,,,,0,,,,,P,prés,,,7210.00,3.9335920,47.3545730,0000E
2021-945976,2021-01-18,1,Vente,1800.00,,,"LES JEUNETOIS",B318,58140,58157,Marigny-l'Église,58,,,581570000W0042,,,,,,,,,,,,,0,,,,,T,terres,,,4258.00,3.9375800,47.3475160,0000W
2021-945977,2021-01-18,1,Vente,30000.00,,,"LE BOURG",B008,58800,58133,Héry,58,,,581330000A0897,,,,,,,,,,,,,0,,,,,P,prés,,,221.00,3.5795390,47.2625200,0000A
2021-945977,2021-01-18,1,Vente,30000.00,7,,"RUE DE L'EGLISE",0011,58800,58133,Héry,58,,,581330000A0903,,,,,,,,,,,,,0,1,Maison,51.00,3,S,sols,,,616.00,3.5796870,47.2625720,0000A
2021-945978,2021-01-09,1,Vente,35000.00,,,"BOIS DE FOURCHERENNE",B010,58330,58275,Saxi-Bourdon,58,,,58275000ZM0208,,,,,,,,,,,,,0,,,,,S,sols,,,159.00,3.4584240,47.0507820,000ZM
2021-945978,2021-01-09,1,Vente,35000.00,4,,"RUE DE LA DAME AUX HIRONDELLES",0058,58330,58275,Saxi-Bourdon,58,,,58275000ZM0209,,,,,,,,,,,,,0,1,Maison,103.00,3,S,sols,,,643.00,3.4586030,47.0508990,000ZM
2021-945978,2021-01-09,1,Vente,35000.00,,,"BOIS DE FOURCHERENNE",B010,58330,58275,Saxi-Bourdon,58,,,58275000ZM0211,,,,,,,,,,,,,0,,,,,T,terres,,,764.00,3.4584500,47.0510470,000ZM
2021-945979,2021-01-13,1,Vente,62000.00,,,ROCHE,B130,58110,58001,Achun,58,,,580010000C0102,,,,,,,,,,,,,0,,,,,J,jardins,,,735.00,3.6522490,47.1110830,0000C
2021-945979,2021-01-13,1,Vente,62000.00,101,,ROCHE,B130,58110,58001,Achun,58,,,580010000C0103,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,610.00,,,0000C
2021-945979,2021-01-13,1,Vente,62000.00,101,,ROCHE,B130,58110,58001,Achun,58,,,580010000C0103,,,,,,,,,,,,,0,1,Maison,112.00,4,S,sols,,,610.00,,,0000C
2021-945979,2021-01-13,1,Vente,62000.00,101,,ROCHE,B130,58110,58001,Achun,58,,,580010000C0103,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,610.00,,,0000C
2021-945979,2021-01-13,1,Vente,62000.00,,,"LES OUCHES",B096,58110,58001,Achun,58,,,580010000C0187,,,,,,,,,,,,,0,,,,,P,prés,,,3230.00,3.6521270,47.1102300,0000C
2021-945979,2021-01-13,1,Vente,62000.00,,,"LES OUCHES",B096,58110,58001,Achun,58,,,580010000C0187,,,,,,,,,,,,,0,,,,,P,prés,,,3230.00,3.6521270,47.1102300,0000C
2021-945979,2021-01-13,1,Vente,62000.00,,,"LES OUCHES",B096,58110,58001,Achun,58,,,580010000C0188,,,,,,,,,,,,,0,,,,,P,prés,,,1868.00,3.6512060,47.1105300,0000C
2021-945979,2021-01-13,1,Vente,62000.00,,,"LES OUCHES",B096,58110,58001,Achun,58,,,580010000C0188,,,,,,,,,,,,,0,,,,,P,prés,,,3737.00,3.6512060,47.1105300,0000C
2021-945979,2021-01-13,1,Vente,62000.00,,,"LES OUCHES",B096,58110,58001,Achun,58,,,580010000C0189,,,,,,,,,,,,,0,,,,,P,prés,,,4615.00,3.6510400,47.1100060,0000C
2021-945979,2021-01-13,1,Vente,62000.00,,,"LE REVENU DE MARRE",B129,58110,58001,Achun,58,,,580010000C0367,,,,,,,,,,,,,0,,,,,P,prés,,,5895.00,3.6615870,47.1066240,0000C
2021-945980,2021-01-20,1,Vente,1000.00,,,MONTSAUNIN,B058,58120,58063,"Château-Chinon (Campagne)",58,,,58063000AI0106,,,,,,,,,,,,,0,,,,,L,landes,,,112.00,3.9332630,47.0284440,000AI
2021-945980,2021-01-20,1,Vente,1000.00,,,MONTSAUNIN,B058,58120,58063,"Château-Chinon (Campagne)",58,,,58063000AI0108,,,,,,,,,,,,,0,,,,,T,terres,,,254.00,,,000AI
2021-945981,2021-01-19,1,Vente,74000.00,28,,"RUE ANTONIO BALTAZAR",0150,58600,58117,Fourchambault,58,,,58117000AN0321,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,187.00,3.0796610,47.0179920,000AN
2021-945981,2021-01-19,1,Vente,74000.00,28,,"RUE ANTONIO BALTAZAR",0150,58600,58117,Fourchambault,58,,,58117000AN0321,,,,,,,,,,,,,0,1,Maison,85.00,3,S,sols,,,187.00,3.0796610,47.0179920,000AN
2021-945982,2021-01-20,1,Vente,85000.00,7,,"RUE GUSTAVE MATHIEU",2580,58000,58194,Nevers,58,,,58194000BW0226,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280.00,3.1452230,46.9862820,000BW
2021-945982,2021-01-20,1,Vente,85000.00,7,,"RUE GUSTAVE MATHIEU",2580,58000,58194,Nevers,58,,,58194000BW0226,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,280.00,3.1452230,46.9862820,000BW
2021-945982,2021-01-20,1,Vente,85000.00,7,,"RUE GUSTAVE MATHIEU",2580,58000,58194,Nevers,58,,,58194000BW0226,,,,,,,,,,,,,0,1,Maison,84.00,3,S,sols,,,280.00,3.1452230,46.9862820,000BW
2021-945983,2021-01-20,1,Vente,10000.00,,,"LES RAUX",B889,58430,58010,Arleuf,58,,,580100000E0565,,,,,,,,,,,,,0,,,,,T,terres,,,13762.00,3.9881990,47.0469360,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"CHAMP BEGUE",B078,58430,58010,Arleuf,58,,,580100000E0568,,,,,,,,,,,,,0,,,,,T,terres,,,5050.00,3.9891540,47.0459640,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"CHAMPS DEVANT",B195,58430,58010,Arleuf,58,,,580100000E0576,,,,,,,,,,,,,0,,,,,P,prés,,,7940.00,3.9884280,47.0448430,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"CHAMPS DEVANT",B195,58430,58010,Arleuf,58,,,580100000E0577,,,,,,,,,,,,,0,,,,,P,prés,,,3886.00,3.9883140,47.0456240,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"OUCHES DU THE",B609,58430,58010,Arleuf,58,,,580100000E0581,,,,,,,,,,,,,0,,,,,P,prés,,,3554.00,3.9867690,47.0458440,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"OUCHES DU THE",B609,58430,58010,Arleuf,58,,,580100000E0581,,,,,,,,,,,,,0,,,,,P,prés,,,3552.00,3.9867690,47.0458440,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"LES SIRENOTS",B919,58430,58010,Arleuf,58,,,580100000E0585,,,,,,,,,,,,,0,,,,,P,prés,,,1730.00,3.9872420,47.0448130,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"LES SIRENOTS",B919,58430,58010,Arleuf,58,,,580100000E0585,,,,,,,,,,,,,0,,,,,P,prés,,,5190.00,3.9872420,47.0448130,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"LES SIRENOTS",B919,58430,58010,Arleuf,58,,,580100000E0587,,,,,,,,,,,,,0,,,,,P,prés,,,2540.00,3.9870980,47.0440630,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"LES SIRENOTS",B919,58430,58010,Arleuf,58,,,580100000E1264,,,,,,,,,,,,,0,,,,,P,prés,,,10740.00,3.9879480,47.0437920,0000E
2021-945983,2021-01-20,1,Vente,10000.00,,,"LE FORON",B442,58430,58010,Arleuf,58,,,580100000F1030,,,,,,,,,,,,,0,,,,,P,prés,,,5775.00,3.9900500,47.0510710,0000F
2021-945984,2021-01-15,1,Vente,38000.00,,,"LE BOURG",B048,58360,58276,Sémelay,58,,,582760000D0121,,,,,,,,,,,,,0,,,,,J,jardins,,,1010.00,3.8526250,46.8517300,0000D
2021-945984,2021-01-15,1,Vente,38000.00,285,,"LE BOURG",B048,58360,58276,Sémelay,58,,,582760000D0260,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,265.00,3.8506370,46.8519470,0000D
2021-945984,2021-01-15,1,Vente,38000.00,285,,"LE BOURG",B048,58360,58276,Sémelay,58,,,582760000D0260,,,,,,,,,,,,,0,1,Maison,152.00,7,S,sols,,,265.00,3.8506370,46.8519470,0000D
2021-945985,2021-01-15,1,Vente,1518.30,,,"LA CHAUME",B032,58250,58139,Lanty,58,,,58139000AA0018,,,,,,,,,,,,,0,,,,,T,terres,,,1787.00,3.8324480,46.8100600,000AA
2021-945985,2021-01-15,1,Vente,1518.30,,,"PRES JEAN DROIN",B061,58250,58139,Lanty,58,,,581390000B0649,,,,,,,,,,,,,0,,,,,T,terres,,,8335.00,3.8250230,46.8010350,0000B
2021-946209,2021-01-12,1,Vente,1500.00,,,"LES PELUS",B155,58450,58193,Neuvy-sur-Loire,58,,,581930000C0512,,,,,,,,,,,,,0,,,,,T,terres,,,4795.00,2.8988270,47.5126410,0000C
2021-945986,2021-01-19,1,Vente,3500.00,2,,"RUE ROQUEBEAU",1850,58600,58117,Fourchambault,58,,,58117000AN0288,,,2,17.00,,,,,,,,,1,3,Dépendance,,0,,,,,,3.0819790,47.0171740,000AN
2021-945987,2021-01-16,1,Vente,50000.00,4,,"RUE DE LA PIE VERTE",1970,58300,58095,Decize,58,,,58095000AE1117,,,,,,,,,,,,,0,1,Maison,81.00,5,S,sols,,,366.00,3.4518730,46.8296340,000AE
2021-945988,2021-01-13,1,Vente,40000.00,60,A,"LE BOURG",B019,58110,58004,Alluy,58,,,580040000C0413,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,135.00,3.6402660,47.0341240,0000C
2021-945988,2021-01-13,1,Vente,40000.00,60,,"LE BOURG",B019,58110,58004,Alluy,58,,,580040000C0414,,,,,,,,,,,,,0,1,Maison,104.00,6,S,sols,,,355.00,3.6404110,47.0342170,0000C
2021-945989,2021-01-20,1,Vente,73000.00,,,"PATUREAU PINON",B137,58460,58085,Corvol-l'Orgueilleux,58,,,580850000A0342,,,,,,,,,,,,,0,,,,,BS,"taillis sous futaie",,,3528.00,3.3229540,47.4289840,0000A
2021-945989,2021-01-20,1,Vente,73000.00,,,"PATUREAU PINON",B137,58460,58085,Corvol-l'Orgueilleux,58,,,580850000A0343,,,,,,,,,,,,,0,,,,,BS,"taillis sous futaie",,,940.00,3.3227290,47.4287330,0000A
2021-945989,2021-01-20,1,Vente,73000.00,16,,"HAM DORDRES LE GRAND PERTHUIS",A030,58460,58085,Corvol-l'Orgueilleux,58,,,58085000AH0034,,,,,,,,,,,,,0,1,Maison,55.00,3,S,sols,,,602.00,3.3398570,47.4377350,000AH
2021-945989,2021-01-20,1,Vente,73000.00,,,DORDRES,B087,58460,58085,Corvol-l'Orgueilleux,58,,,58085000AH0035,,,,,,,,,,,,,0,,,,,T,terres,,,2018.00,3.3402300,47.4376640,000AH
2021-945989,2021-01-20,1,Vente,73000.00,,,"LA SOILE",B203,58460,58085,Corvol-l'Orgueilleux,58,,,58085000ZB0014,,,,,,,,,,,,,0,,,,,BS,"taillis sous futaie",,,3222.00,3.3448890,47.4292640,000ZB
2021-945990,2021-01-19,1,Vente,50000.00,16,,"RUE ROMAIN ROLLAND",5470,58000,58194,Nevers,58,,,58194000AB0338,,,124,,4,,,,,,,,2,3,Dépendance,,0,,,,,,3.1489730,47.0016540,000AB
2021-945990,2021-01-19,1,Vente,50000.00,16,,"RUE ROMAIN ROLLAND",5470,58000,58194,Nevers,58,,,58194000AB0338,,,124,,4,,,,,,,,2,2,Appartement,94.00,6,,,,,,3.1489730,47.0016540,000AB
2021-945991,2021-01-20,1,Vente,47000.00,12,,"CHE DU MOULIN",0149,58460,58085,Corvol-l'Orgueilleux,58,,,58085000AE0155,,,,,,,,,,,,,0,1,Maison,72.00,3,S,sols,,,219.00,3.3909510,47.4316310,000AE
2021-945991,2021-01-20,1,Vente,47000.00,12,,"CHE DU MOULIN",0149,58460,58085,Corvol-l'Orgueilleux,58,,,58085000AE0155,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,219.00,3.3909510,47.4316310,000AE
2021-945991,2021-01-20,1,Vente,47000.00,,,"LES CAILLONS",B035,58460,58085,Corvol-l'Orgueilleux,58,,,58085000AE0156,,,,,,,,,,,,,0,,,,,J,jardins,,,553.00,3.3908600,47.4313820,000AE
2021-945991,2021-01-20,1,Vente,47000.00,,,"LES CAILLONS",B035,58460,58085,Corvol-l'Orgueilleux,58,,,58085000AE0156,,,,,,,,,,,,,0,,,,,S,sols,,,24.00,3.3908600,47.4313820,000AE
2021-945992,2021-01-21,1,Vente,2310.00,,,"VALLEE CLAUDE",B153,58210,58058,"La Chapelle-Saint-André",58,,,58058000ZI0033,,,,,,,,,,,,,0,,,,,T,terres,,,10740.00,3.3514900,47.3874930,000ZI
2021-945993,2021-01-07,1,Vente,74000.00,4,,"RUE DES PETITS JARDINS",0287,58490,58260,Saint-Parize-le-Châtel,58,,,582600000C1786,,,,,,,,,,,,,0,1,Maison,134.00,4,S,sols,,,675.00,3.1810650,46.8549230,0000C
2021-945994,2021-01-05,1,Vente,258000.00,,,"LES BAS",B006,58230,58003,Alligny-en-Morvan,58,,,580030000A0054,,,,,,,,,,,,,0,,,,,BR,"futaies résineuses",PIN,Pins,2700.00,4.1853420,47.2446940,0000A
2021-945994,2021-01-05,1,Vente,258000.00,,,"LES BAS",B006,58230,58003,Alligny-en-Morvan,58,,,580030000A0055,,,,,,,,,,,,,0,,,,,BR,"futaies résineuses",SAPIN,"Sapins ou sapinière",1395.00,4.1853080,47.2442430,0000A
2021-945994,2021-01-05,1,Vente,258000.00,,,"LE MOULIN DE LA SARREE",B285,58230,58003,Alligny-en-Morvan,58,,,58003000AB0052,,,,,,,,,,,,,0,,,,,P,prés,,,3010.00,4.1851540,47.2435690,000AB
2021-945994,2021-01-05,1,Vente,258000.00,238,A,CHAMBOIN,B056,58230,58003,Alligny-en-Morvan,58,,,58003000AB0057,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,932.00,4.1859820,47.2439830,000AB
2021-945994,2021-01-05,1,Vente,258000.00,238,A,CHAMBOIN,B056,58230,58003,Alligny-en-Morvan,58,,,58003000AB0057,,,,,,,,,,,,,0,1,Maison,165.00,4,T,terres,,,4377.00,4.1859820,47.2439830,000AB
2021-945994,2021-01-05,1,Vente,258000.00,238,A,CHAMBOIN,B056,58230,58003,Alligny-en-Morvan,58,,,58003000AB0057,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,4377.00,4.1859820,47.2439830,000AB
2021-945994,2021-01-05,1,Vente,258000.00,238,A,CHAMBOIN,B056,58230,58003,Alligny-en-Morvan,58,,,58003000AB0057,,,,,,,,,,,,,0,3,Dépendance,,0,T,terres,,,4377.00,4.1859820,47.2439830,000AB
2021-945994,2021-01-05,1,Vente,258000.00,238,A,CHAMBOIN,B056,58230,58003,Alligny-en-Morvan,58,,,58003000AB0057,,,,,,,,,,,,,0,1,Maison,165.00,4,S,sols,,,932.00,4.1859820,47.2439830,000AB
2021-945994,2021-01-05,1,Vente,258000.00,238,A,CHAMBOIN,B056,58230,58003,Alligny-en-Morvan,58,,,58003000AB0057,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,932.00,4.1859820,47.2439830,000AB
2021-945995,2021-01-20,1,Vente,215000.00,5,,"ALL DES VERGNES",3435,58200,58086,Cosne-Cours-sur-Loire,58,,,580860000H0975,,,,,,,,,,,,,0,1,Maison,134.00,4,S,sols,,,1720.00,2.9062840,47.3704060,0000H
2021-945996,2021-01-06,1,Vente,154000.00,,,"HAM LA MILLOTERIE",A150,58310,58270,Saint-Vérain,58,,,582700000B0552,,,,,,,,,,,,,0,,,,,E,eaux,,,2530.00,3.0331040,47.4957670,0000B
2021-945996,2021-01-06,1,Vente,154000.00,,,"HAM LA MILLOTERIE",A150,58310,58270,Saint-Vérain,58,,,582700000B0552,,,,,,,,,,,,,0,,,,,T,terres,,,3860.00,3.0331040,47.4957670,0000B
2021-945996,2021-01-06,1,Vente,154000.00,6,,"HAM LA MILLOTERIE",A150,58310,58270,Saint-Vérain,58,,,582700000B0724,,,,,,,,,,,,,0,1,Maison,98.00,5,S,sols,,,1147.00,3.0332140,47.4952320,0000B
2021-945998,2021-01-12,1,Vente,57000.00,57,,MAUVRON,B102,58130,58212,Poiseux,58,,,58212000AK0057,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,87.00,3.2440780,47.1192570,000AK
2021-945998,2021-01-12,1,Vente,57000.00,,,MAUVRON,B102,58130,58212,Poiseux,58,,,58212000AK0070,,,,,,,,,,,,,0,,,,,S,sols,,,1409.00,3.2437280,47.1192510,000AK
2021-945999,2021-01-19,1,Vente,27000.00,,,"LE PATURAIL DES GRANDES HA",B272,58110,58223,Rouy,58,,,58223000ZH0066,,,,,,,,,,,,,0,,,,,T,terres,,,33490.00,,,000ZH
2021-945999,2021-01-19,1,Vente,27000.00,,,"LE PATURAIL DES GRANDES HA",B272,58110,58223,Rouy,58,,,58223000ZH0066,,,,,,,,,,,,,0,,,,,P,prés,,,14170.00,,,000ZH
2021-945999,2021-01-19,1,Vente,27000.00,,,"LE PATURAIL DES GRANDES HA",B272,58110,58223,Rouy,58,,,58223000ZH0067,,,,,,,,,,,,,0,,,,,T,terres,,,37570.00,3.5459670,47.0373950,000ZH
2021-945999,2021-01-19,1,Vente,27000.00,,,"LE PATURAIL DES GRANDES HA",B272,58110,58223,Rouy,58,,,58223000ZH0067,,,,,,,,,,,,,0,,,,,P,prés,,,15490.00,3.5459670,47.0373950,000ZH
2021-946000,2021-01-15,1,Vente,58000.00,,,"CHAMP DU RY",B022,58110,58262,Saint-Péreuse,58,,,582620000B0333,,,,,,,,,,,,,0,,,,,P,prés,,,1140.00,3.8079910,47.0687790,0000B
2021-946000,2021-01-15,1,Vente,58000.00,,,"CHAMP DU RY",B022,58110,58262,Saint-Péreuse,58,,,582620000B0334,,,,,,,,,,,,,0,,,,,J,jardins,,,760.00,3.8078340,47.0684680,0000B
2021-946000,2021-01-15,1,Vente,58000.00,131,,"CHAMP DU RY",B022,58110,58262,Saint-Péreuse,58,,,582620000B0335,,,,,,,,,,,,,0,1,Maison,80.00,3,S,sols,,,440.00,3.8079190,47.0683210,0000B
2021-946001,2021-01-05,1,Vente,60000.00,,,"LIEU BERTHIER",B179,58300,58087,Cossaye,58,,,58087000ZC0057,,,,,,,,,,,,,0,,,,,J,jardins,,,1170.00,3.4931500,46.7550370,000ZC
2021-946001,2021-01-05,1,Vente,60000.00,11,,"RTE DE CREJEUX",0060,58300,58087,Cossaye,58,,,58087000ZC0058,,,,,,,,,,,,,0,1,Maison,69.00,3,S,sols,,,1210.00,3.4930090,46.7548770,000ZC
2021-946002,2021-01-08,1,Vente,12000.00,73,,"LE MOUSSEAU",B078,58290,58135,Isenay,58,,,581350000A0127,,,,,,,,,,,,,0,1,Maison,36.00,1,S,sols,,,420.00,3.7129820,46.9477120,0000A
2021-946002,2021-01-08,1,Vente,12000.00,,,"LE MOUSSEAU",B078,58290,58135,Isenay,58,,,581350000A0128,,,,,,,,,,,,,0,,,,,J,jardins,,,210.00,3.7128600,46.9475970,0000A
2021-946002,2021-01-08,1,Vente,12000.00,,,"LE MOUSSEAU",B078,58290,58135,Isenay,58,,,581350000A0129,,,,,,,,,,,,,0,,,,,J,jardins,,,530.00,3.7127380,46.9474890,0000A
2021-946003,2021-01-05,1,Vente,100000.00,18,T,"RUE DANIEL MICHEL",0355,58260,58151,"La Machine",58,,,58151000AN0236,,,,,,,,,,,,,0,1,Maison,128.00,4,S,sols,,,1775.00,3.4720990,46.8930710,000AN
2021-946004,2021-01-13,1,Vente,6000.00,201,,"LES MAISONS JUGES",B231,58450,58007,Annay,58,,,58007000ZR0092,,,,,,,,,,,,,0,1,Maison,18.00,1,S,sols,,,36.00,2.9413060,47.5121180,000ZR
2021-946005,2021-01-14,1,Vente,33000.00,12,,"RUE DE LA CHENAIE",0035,58110,58171,Montapas,58,,,581710000C1001,,,,,,,,,,,,,0,1,Maison,54.00,3,S,sols,,,549.00,3.5928810,47.0805170,0000C
2021-946006,2021-01-22,1,Vente,8500.00,,,"LE BOURG",B031,58300,58087,Cossaye,58,,,580870000B0111,,,,,,,,,,,,,0,,,,,J,jardins,,,492.00,3.4843030,46.7470230,0000B
2021-946006,2021-01-22,1,Vente,8500.00,6,,"RTE DE LUCENAY",0400,58300,58087,Cossaye,58,,,580870000B0112,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,542.00,3.4842280,46.7471640,0000B
2021-946006,2021-01-22,1,Vente,8500.00,6,,"RTE DE LUCENAY",0400,58300,58087,Cossaye,58,,,580870000B0112,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,542.00,3.4842280,46.7471640,0000B
2021-946006,2021-01-22,1,Vente,8500.00,6,,"RTE DE LUCENAY",0400,58300,58087,Cossaye,58,,,580870000B0112,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,542.00,3.4842280,46.7471640,0000B
2021-946006,2021-01-22,1,Vente,8500.00,,,"LE BOURG",B031,58300,58087,Cossaye,58,,,580870000B1293,,,,,,,,,,,,,0,,,,,J,jardins,,,125.00,3.4842590,46.7473190,0000B
2021-946007,2021-01-22,1,Vente,5600.00,,,"CHAMP DU GUE",B100,58140,58229,Saint-André-en-Morvan,58,,,582290000B0250,,,,,,,,,,,,,0,,,,,L,landes,,,10975.00,3.8754030,47.3987930,0000B
2021-946007,2021-01-22,1,Vente,5600.00,,,"CHAMP DU GUE",B100,58140,58229,Saint-André-en-Morvan,58,,,582290000B0253,,,,,,,,,,,,,0,,,,,P,prés,,,3950.00,3.8796140,47.3993630,0000B
2021-946007,2021-01-22,1,Vente,5600.00,,,"CHAMP DU GUE",B100,58140,58229,Saint-André-en-Morvan,58,,,582290000B0254,,,,,,,,,,,,,0,,,,,L,landes,,,3425.00,3.8784300,47.3986540,0000B
2021-946007,2021-01-22,1,Vente,5600.00,,,"LES PORTS",B298,58140,58229,Saint-André-en-Morvan,58,,,582290000B0258,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,800.00,3.8757290,47.3980220,0000B
